id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,result_margin,eliminator,method,umpire1,umpire2,venue
902,2022,Hyderabad,2022-04-12,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,runs,0,Sunrisers Hyderabad,34,N,,Umpire A,Umpire B,"Rajiv Gandhi International Cricket Stadium, Hyderabad"
903,2022,Jaipur,2022-04-04,Rajasthan Royals,Punjab Kings,Punjab Kings,field,wickets,0,Punjab Kings,2,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
904,2022,Ahmedabad,2022-05-26,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,bat,runs,0,Lucknow Super Giants,13,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
905,2022,Kolkata,2022-03-13,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,wickets,0,Royal Challengers Bangalore,3,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
906,2022,Delhi,2022-05-04,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,wickets,0,Delhi Capitals,1,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
907,2022,Hyderabad,2022-03-16,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,bat,runs,0,Chennai Super Kings,12,N,,Umpire A,Umpire B,"Rajiv Gandhi International Cricket Stadium, Hyderabad"
908,2022,Jaipur,2022-05-28,Rajasthan Royals,Punjab Kings,Rajasthan Royals,field,runs,0,Punjab Kings,26,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
909,2022,Ahmedabad,2022-03-06,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,3,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
910,2022,Kolkata,2022-04-13,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,runs,0,Kolkata Knight Riders,13,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
911,2022,Delhi,2022-04-15,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,wickets,0,Delhi Capitals,3,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
912,2022,Hyderabad,2022-04-26,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,tie,0,Sunrisers Hyderabad,0,N,,Umpire A,Umpire B,"Rajiv Gandhi International Cricket Stadium, Hyderabad"
913,2022,Jaipur,2022-03-09,Rajasthan Royals,Punjab Kings,Rajasthan Royals,bat,runs,0,Rajasthan Royals,8,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
914,2022,Ahmedabad,2022-03-24,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,9,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
915,2022,Kolkata,2022-04-14,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,wickets,0,Royal Challengers Bangalore,7,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
916,2022,Delhi,2022-05-13,Delhi Capitals,Mumbai Indians,Mumbai Indians,bat,runs,0,Mumbai Indians,67,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
917,2022,Hyderabad,2022-05-01,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,wickets,0,Chennai Super Kings,1,N,,Umpire A,Umpire B,"Rajiv Gandhi International Cricket Stadium, Hyderabad"
918,2022,Jaipur,2022-03-23,Rajasthan Royals,Punjab Kings,Punjab Kings,field,runs,0,Rajasthan Royals,24,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
919,2022,Ahmedabad,2022-03-14,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,field,runs,0,Gujarat Titans,6,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
920,2022,Kolkata,2022-04-23,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,wickets,0,Royal Challengers Bangalore,5,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
921,2022,Delhi,2022-04-17,Delhi Capitals,Mumbai Indians,Mumbai Indians,bat,runs,0,Mumbai Indians,8,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
922,2022,Hyderabad,2022-05-12,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,bat,wickets,0,Sunrisers Hyderabad,7,N,,Umpire A,Umpire B,"Rajiv Gandhi International Cricket Stadium, Hyderabad"
923,2022,Jaipur,2022-03-02,Rajasthan Royals,Punjab Kings,Rajasthan Royals,field,runs,0,Punjab Kings,5,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
924,2022,Ahmedabad,2022-05-11,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,bat,runs,0,Gujarat Titans,17,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
925,2022,Kolkata,2022-05-15,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,runs,0,Royal Challengers Bangalore,10,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
926,2022,Delhi,2022-04-25,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,runs,0,Delhi Capitals,53,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
927,2022,Hyderabad,2022-03-07,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,wickets,0,Chennai Super Kings,7,N,,Umpire A,Umpire B,"Rajiv Gandhi International Cricket Stadium, Hyderabad"
928,2022,Jaipur,2022-04-11,Rajasthan Royals,Punjab Kings,Punjab Kings,field,wickets,0,Punjab Kings,5,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
929,2022,Ahmedabad,2022-03-25,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,bat,runs,0,Lucknow Super Giants,14,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
930,2022,Kolkata,2022-05-06,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,wickets,0,Kolkata Knight Riders,3,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
931,2022,Delhi,2022-05-23,Delhi Capitals,Mumbai Indians,Mumbai Indians,bat,wickets,0,Delhi Capitals,5,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
932,2022,Hyderabad,2022-05-15,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,runs,0,Chennai Super Kings,38,N,,Umpire A,Umpire B,"Rajiv Gandhi International Cricket Stadium, Hyderabad"
933,2022,Jaipur,2022-04-23,Rajasthan Royals,Punjab Kings,Rajasthan Royals,field,wickets,0,Rajasthan Royals,6,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
934,2022,Ahmedabad,2022-05-01,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,field,tie,0,Lucknow Super Giants,0,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
935,2022,Kolkata,2022-04-04,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,runs,0,Royal Challengers Bangalore,5,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
936,2022,Delhi,2022-04-03,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,wickets,0,Delhi Capitals,6,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
937,2022,Hyderabad,2022-04-04,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,wickets,0,Chennai Super Kings,5,N,,Umpire A,Umpire B,"Rajiv Gandhi International Cricket Stadium, Hyderabad"
938,2022,Jaipur,2022-05-25,Rajasthan Royals,Punjab Kings,Punjab Kings,bat,runs,0,Punjab Kings,43,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
939,2022,Ahmedabad,2022-03-21,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,6,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
940,2022,Kolkata,2022-04-26,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,wickets,0,Royal Challengers Bangalore,7,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
941,2022,Delhi,2022-04-19,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,runs,0,Mumbai Indians,10,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
942,2022,Hyderabad,2022-05-11,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,runs,0,Chennai Super Kings,14,N,,Umpire A,Umpire B,"Rajiv Gandhi International Cricket Stadium, Hyderabad"
943,2022,Jaipur,2022-03-25,Rajasthan Royals,Punjab Kings,Punjab Kings,field,runs,0,Rajasthan Royals,17,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
944,2022,Ahmedabad,2022-03-14,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,bat,runs,0,Gujarat Titans,42,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
945,2022,Kolkata,2022-03-28,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,runs,0,Kolkata Knight Riders,4,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
946,2022,Delhi,2022-03-23,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,wickets,0,Mumbai Indians,4,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
947,2022,Hyderabad,2022-03-14,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,runs,0,Chennai Super Kings,51,N,,Umpire A,Umpire B,"Rajiv Gandhi International Cricket Stadium, Hyderabad"
948,2022,Jaipur,2022-05-21,Rajasthan Royals,Punjab Kings,Rajasthan Royals,bat,wickets,0,Punjab Kings,8,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
949,2022,Ahmedabad,2022-03-22,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,bat,runs,0,Lucknow Super Giants,27,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
950,2022,Kolkata,2022-03-04,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,wickets,0,Royal Challengers Bangalore,9,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
951,2022,Delhi,2022-04-28,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,wickets,0,Mumbai Indians,4,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
952,2022,Hyderabad,2022-03-22,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,bat,runs,0,Chennai Super Kings,9,N,,Umpire A,Umpire B,"Rajiv Gandhi International Cricket Stadium, Hyderabad"
953,2022,Jaipur,2022-05-14,Rajasthan Royals,Punjab Kings,Rajasthan Royals,bat,wickets,0,Punjab Kings,8,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
954,2023,Mumbai,2023-04-04,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,runs,0,Mumbai Indians,3,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
955,2023,Lucknow,2023-03-13,Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,5,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
956,2023,Bangalore,2023-04-10,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,bat,wickets,0,Royal Challengers Bangalore,6,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
957,2023,Delhi,2023-03-01,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,wickets,0,Sunrisers Hyderabad,5,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
958,2023,Chennai,2023-03-02,Chennai Super Kings,Punjab Kings,Punjab Kings,field,runs,0,Chennai Super Kings,8,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
959,2023,Mumbai,2023-04-23,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,wickets,0,Mumbai Indians,1,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
960,2023,Lucknow,2023-03-10,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,bat,wickets,0,Lucknow Super Giants,9,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
961,2023,Bangalore,2023-03-27,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,runs,0,Royal Challengers Bangalore,38,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
962,2023,Delhi,2023-03-12,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,runs,0,Sunrisers Hyderabad,5,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
963,2023,Chennai,2023-05-12,Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,runs,0,Chennai Super Kings,4,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
964,2023,Mumbai,2023-03-14,Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,runs,0,Rajasthan Royals,29,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
965,2023,Lucknow,2023-04-06,Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,field,runs,0,Gujarat Titans,7,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
966,2023,Bangalore,2023-05-07,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,bat,wickets,0,Royal Challengers Bangalore,6,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
967,2023,Delhi,2023-04-27,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,wickets,0,Delhi Capitals,1,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
968,2023,Chennai,2023-04-22,Chennai Super Kings,Punjab Kings,Punjab Kings,bat,runs,0,Punjab Kings,1,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
969,2023,Mumbai,2023-05-03,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,wickets,0,Rajasthan Royals,6,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
970,2023,Lucknow,2023-03-08,Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,7,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
971,2023,Bangalore,2023-03-27,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,wickets,0,Royal Challengers Bangalore,3,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
972,2023,Delhi,2023-05-01,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,runs,0,Delhi Capitals,16,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
973,2023,Chennai,2023-03-07,Chennai Super Kings,Punjab Kings,Punjab Kings,field,wickets,0,Punjab Kings,5,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
974,2023,Mumbai,2023-05-19,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,wickets,0,Rajasthan Royals,5,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
975,2023,Lucknow,2023-04-22,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,field,wickets,0,Gujarat Titans,7,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
976,2023,Bangalore,2023-05-08,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,wickets,0,Kolkata Knight Riders,2,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
977,2023,Delhi,2023-05-01,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,wickets,0,Delhi Capitals,3,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
978,2023,Chennai,2023-03-04,Chennai Super Kings,Punjab Kings,Chennai Super Kings,field,wickets,0,Chennai Super Kings,2,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
979,2023,Mumbai,2023-04-06,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,runs,0,Rajasthan Royals,18,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
980,2023,Lucknow,2023-04-20,Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,3,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
981,2023,Bangalore,2023-04-17,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,runs,0,Royal Challengers Bangalore,6,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
982,2023,Delhi,2023-05-13,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,runs,0,Delhi Capitals,19,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
983,2023,Chennai,2023-05-10,Chennai Super Kings,Punjab Kings,Punjab Kings,bat,runs,0,Punjab Kings,34,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
984,2023,Mumbai,2023-05-05,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,runs,0,Rajasthan Royals,3,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
985,2023,Lucknow,2023-04-11,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,field,wickets,0,Gujarat Titans,1,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
986,2023,Bangalore,2023-03-18,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,wickets,0,Royal Challengers Bangalore,3,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
987,2023,Delhi,2023-03-26,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,runs,0,Sunrisers Hyderabad,4,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
988,2023,Chennai,2023-04-17,Chennai Super Kings,Punjab Kings,Punjab Kings,field,wickets,0,Punjab Kings,3,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
989,2023,Mumbai,2023-05-14,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,wickets,0,Mumbai Indians,3,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
990,2023,Lucknow,2023-04-16,Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,field,runs,0,Gujarat Titans,39,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
991,2023,Bangalore,2023-05-02,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,bat,runs,0,Kolkata Knight Riders,34,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
992,2023,Delhi,2023-03-06,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,runs,0,Sunrisers Hyderabad,20,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
993,2023,Chennai,2023-05-19,Chennai Super Kings,Punjab Kings,Chennai Super Kings,field,wickets,0,Chennai Super Kings,3,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
994,2023,Mumbai,2023-03-10,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,wickets,0,Rajasthan Royals,6,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
995,2023,Lucknow,2023-04-07,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,field,wickets,0,Gujarat Titans,1,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
996,2023,Bangalore,2023-04-21,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,runs,0,Royal Challengers Bangalore,40,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
997,2023,Delhi,2023-03-19,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,runs,0,Sunrisers Hyderabad,7,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
998,2023,Chennai,2023-04-22,Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,wickets,0,Punjab Kings,7,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
999,2023,Mumbai,2023-04-23,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,wickets,0,Mumbai Indians,4,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
1000,2023,Lucknow,2023-03-08,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,field,wickets,0,Gujarat Titans,6,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
1001,2023,Bangalore,2023-03-12,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,wickets,0,Kolkata Knight Riders,7,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
1002,2023,Delhi,2023-04-02,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,runs,0,Delhi Capitals,30,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
1003,2023,Chennai,2023-05-08,Chennai Super Kings,Punjab Kings,Punjab Kings,field,wickets,0,Punjab Kings,7,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
1004,2023,Mumbai,2023-04-01,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,wickets,0,Rajasthan Royals,4,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
1005,2023,Lucknow,2023-04-24,Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,6,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
1006,2023,Bangalore,2023-03-20,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,bat,runs,0,Kolkata Knight Riders,31,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
1007,2023,Delhi,2023-04-05,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,wickets,0,Sunrisers Hyderabad,3,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
1008,2023,Chennai,2023-04-21,Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,wickets,0,Punjab Kings,4,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
1009,2023,Mumbai,2023-05-07,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,runs,0,Mumbai Indians,1,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
1010,2023,Lucknow,2023-04-08,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,field,runs,0,Lucknow Super Giants,4,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
1011,2023,Bangalore,2023-04-19,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,wickets,0,Kolkata Knight Riders,4,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
1012,2023,Delhi,2023-05-07,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,runs,0,Delhi Capitals,41,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
1013,2023,Chennai,2023-05-06,Chennai Super Kings,Punjab Kings,Punjab Kings,field,runs,0,Chennai Super Kings,2,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
1014,2023,Mumbai,2023-04-22,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,tie,0,Mumbai Indians,0,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
1015,2023,Lucknow,2023-05-06,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,field,wickets,0,Gujarat Titans,6,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
1016,2023,Bangalore,2023-03-22,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,bat,wickets,0,Royal Challengers Bangalore,3,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
1017,2023,Delhi,2023-03-11,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,wickets,0,Delhi Capitals,5,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
1018,2023,Chennai,2023-04-05,Chennai Super Kings,Punjab Kings,Punjab Kings,bat,wickets,0,Chennai Super Kings,7,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
1019,2023,Mumbai,2023-04-18,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,wickets,0,Rajasthan Royals,2,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
1020,2023,Lucknow,2023-05-13,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,field,wickets,0,Gujarat Titans,4,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
1021,2023,Bangalore,2023-05-22,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,runs,0,Royal Challengers Bangalore,16,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
1022,2023,Delhi,2023-04-21,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,runs,0,Delhi Capitals,23,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
1023,2023,Chennai,2023-04-14,Chennai Super Kings,Punjab Kings,Chennai Super Kings,field,runs,0,Punjab Kings,23,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
1024,2023,Mumbai,2023-05-01,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,runs,0,Rajasthan Royals,34,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
1025,2023,Lucknow,2023-04-19,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,bat,runs,0,Gujarat Titans,18,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
1026,2023,Bangalore,2023-05-17,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,bat,runs,0,Kolkata Knight Riders,9,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
1027,2023,Delhi,2023-04-25,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,wickets,0,Sunrisers Hyderabad,6,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
1028,2024,Kolkata,2024-04-07,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,bat,wickets,0,Lucknow Super Giants,1,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
1029,2024,Jaipur,2024-05-01,Rajasthan Royals,Delhi Capitals,Delhi Capitals,bat,wickets,0,Rajasthan Royals,5,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
1030,2024,Mohali,2024-04-27,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,tie,0,Sunrisers Hyderabad,0,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
1031,2024,Chennai,2024-05-19,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,runs,0,Royal Challengers Bangalore,27,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
1032,2024,Mumbai,2024-05-27,Mumbai Indians,Gujarat Titans,Mumbai Indians,bat,wickets,0,Gujarat Titans,7,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
